code_departement,nom_departement,nom_commune,code_commune,valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,type_local,surface_terrain,population_2021,population_2015,pourcentage_chomage_2021,pourcentage_chomage_2020,pourcentage_taux_cambriolages,evolution_2016_2021,loyer_moyen,prix_moyen(m²),rendement_locatifs
12,Aveyron,Martiel,12140,30000,66,2,Maison,158,279000,276000,6.0,6.0,1.8,-38.7,8.286271025,454.55,21.88
12,Aveyron,Conques-en-Rouergue,12076,40000,50,2,Maison,648,279000,276000,6.0,6.0,1.8,-38.7,6.433105696,800,9.65
12,Aveyron,Sénergues,12268,75000,60,4,Maison,222,279000,276000,6.0,6.0,1.8,-38.7,6.954201721,1250,6.68
12,Aveyron,Clairvaux-d'Aveyron,12066,135000,60,3,Maison,134,279000,276000,6.0,6.0,1.8,-38.7,7.99385581,2250,4.26
12,Aveyron,Calmont,12043,38000,90,3,Maison,369,279000,276000,6.0,6.0,1.8,-38.7,7.232517236,422.22,20.56
12,Aveyron,Cassagnes-Bégonhès,12057,85000,70,2,Maison,1566,279000,276000,6.0,6.0,1.8,-38.7,6.722185433,1214.29,6.64
12,Aveyron,Sébazac-Concourès,12264,199000,75,3,Maison,65,279000,276000,6.0,6.0,1.8,-38.7,8.772481207,2653.33,3.97
12,Aveyron,Thérondels,12280,45000,188,7,Maison,219,279000,276000,6.0,6.0,1.8,-38.7,6.560372321,239.36,32.89
12,Aveyron,Aubin,12013,225000,121,6,Maison,1000,279000,276000,6.0,6.0,1.8,-38.7,6.097852495,1859.5,3.94
12,Aveyron,Aubin,12013,225000,121,6,Maison,2031,279000,276000,6.0,6.0,1.8,-38.7,6.097852495,1859.5,3.94
12,Aveyron,Cabanès,12041,186000,95,3,Appartement,1257,279000,276000,6.0,6.0,1.8,-38.7,7.451554479,1957.89,4.57
12,Aveyron,Cabanès,12041,186000,50,1,Appartement,1257,279000,276000,6.0,6.0,1.8,-38.7,7.451554479,3720,2.4
12,Aveyron,Rivière-sur-Tarn,12200,295100,45,2,Maison,72,279000,276000,6.0,6.0,1.8,-38.7,7.523095362,6557.78,1.38
12,Aveyron,Salmiech,12255,35000,75,3,Maison,311,279000,276000,6.0,6.0,1.8,-38.7,7.232517236,466.67,18.6
12,Aveyron,Mayran,12142,55000,104,3,Maison,94,279000,276000,6.0,6.0,1.8,-38.7,7.99385581,528.85,18.14
12,Aveyron,Mayran,12142,55000,105,2,Maison,67,279000,276000,6.0,6.0,1.8,-38.7,7.99385581,523.81,18.31
12,Aveyron,Flagnac,12101,181450,120,4,Maison,500,279000,276000,6.0,6.0,1.8,-38.7,6.097852495,1512.08,4.84
12,Aveyron,Flagnac,12101,181450,120,4,Maison,1016,279000,276000,6.0,6.0,1.8,-38.7,6.097852495,1512.08,4.84
12,Aveyron,Castelnau-de-Mandailles,12061,90000,75,2,Maison,554,279000,276000,6.0,6.0,1.8,-38.7,6.955289592,1200,6.96
12,Aveyron,Sainte-Juliette-sur-Viaur,12234,70000,65,3,Maison,431,279000,276000,6.0,6.0,1.8,-38.7,7.232517236,1076.92,8.06
12,Aveyron,Najac,12167,263000,137,4,Maison,384,279000,276000,6.0,6.0,1.8,-38.7,7.172616396,1919.71,4.48
12,Aveyron,Najac,12167,263000,137,4,Maison,904,279000,276000,6.0,6.0,1.8,-38.7,7.172616396,1919.71,4.48
12,Aveyron,Najac,12167,263000,137,4,Maison,97,279000,276000,6.0,6.0,1.8,-38.7,7.172616396,1919.71,4.48
12,Aveyron,Trémouilles,12283,200000,180,5,Maison,1118,279000,276000,6.0,6.0,1.8,-38.7,6.49958587,1111.11,7.02
12,Aveyron,Quins,12194,303500,95,3,Maison,384,279000,276000,6.0,6.0,1.8,-38.7,6.722185433,3194.74,2.52
12,Aveyron,Nauviale,12171,235000,99,5,Maison,100,279000,276000,6.0,6.0,1.8,-38.7,6.954201721,2373.74,3.52
12,Aveyron,Lescure-Jaoul,12128,76000,80,5,Maison,421,279000,276000,6.0,6.0,1.8,-38.7,7.172616396,950,9.06
12,Aveyron,Espeyrac,12097,136710,96,4,Maison,1955,279000,276000,6.0,6.0,1.8,-38.7,6.433105696,1424.06,5.42
12,Aveyron,Espeyrac,12097,136710,96,4,Maison,148,279000,276000,6.0,6.0,1.8,-38.7,6.433105696,1424.06,5.42
12,Aveyron,Montrozier,12157,49000,46,2,Maison,189,279000,276000,6.0,6.0,1.8,-38.7,7.99385581,1065.22,9.01
12,Aveyron,Conques-en-Rouergue,12076,220000,89,5,Maison,887,279000,276000,6.0,6.0,1.8,-38.7,6.433105696,2471.91,3.12
12,Aveyron,Rivière-sur-Tarn,12200,159000,135,4,Maison,475,279000,276000,6.0,6.0,1.8,-38.7,7.523095362,1177.78,7.67
12,Aveyron,Connac,12075,102000,130,8,Maison,255,279000,276000,6.0,6.0,1.8,-38.7,6.49958587,784.62,9.94
12,Aveyron,Toulonjac,12281,178100,140,5,Maison,959,279000,276000,6.0,6.0,1.8,-38.7,6.326577581,1272.14,5.97
12,Aveyron,Toulonjac,12281,178100,140,5,Maison,1300,279000,276000,6.0,6.0,1.8,-38.7,6.326577581,1272.14,5.97
12,Aveyron,Vailhourles,12287,50000,70,3,Maison,438,279000,276000,6.0,6.0,1.8,-38.7,7.480764931,714.29,12.57
12,Aveyron,Connac,12075,130000,150,4,Maison,706,279000,276000,6.0,6.0,1.8,-38.7,6.49958587,866.67,9
12,Aveyron,Salvagnac-Cajarc,12256,90000,73,3,Maison,487,279000,276000,6.0,6.0,1.8,-38.7,8.324919165,1232.88,8.1
12,Aveyron,Castelnau-de-Mandailles,12061,172000,105,3,Maison,1000,279000,276000,6.0,6.0,1.8,-38.7,6.955289592,1638.1,5.1
12,Aveyron,Arvieu,12011,145000,61,4,Maison,184,279000,276000,6.0,6.0,1.8,-38.7,7.232517236,2377.05,3.65
12,Aveyron,Valady,12288,257400,112,3,Maison,600,279000,276000,6.0,6.0,1.8,-38.7,6.954201721,2298.21,3.63
12,Aveyron,Rivière-sur-Tarn,12200,290000,138,5,Maison,152,279000,276000,6.0,6.0,1.8,-38.7,7.523095362,2101.45,4.3
12,Aveyron,Sénergues,12268,229000,150,5,Maison,486,279000,276000,6.0,6.0,1.8,-38.7,6.954201721,1526.67,5.47
12,Aveyron,Salles-Curan,12253,80000,125,5,Maison,750,279000,276000,6.0,6.0,1.8,-38.7,7.232517236,640,13.56
12,Aveyron,Auzits,12016,164500,110,4,Maison,363,279000,276000,6.0,6.0,1.8,-38.7,6.433105696,1495.45,5.16
12,Aveyron,Lunac,12135,425000,156,7,Maison,820,279000,276000,6.0,6.0,1.8,-38.7,7.172616396,2724.36,3.16
12,Aveyron,Estaing,12098,10000,41,2,Maison,88,279000,276000,6.0,6.0,1.8,-38.7,6.433105696,243.9,31.65
12,Aveyron,Saint-Amans-des-Cots,12209,165000,86,3,Maison,703,279000,276000,6.0,6.0,1.8,-38.7,6.433105696,1918.6,4.02
12,Aveyron,Saint-Amans-des-Cots,12209,165000,86,3,Maison,2542,279000,276000,6.0,6.0,1.8,-38.7,6.433105696,1918.6,4.02
12,Aveyron,Coubisou,12079,123000,85,4,Maison,130,279000,276000,6.0,6.0,1.8,-38.7,6.560372321,1447.06,5.44
12,Aveyron,Conques-en-Rouergue,12076,382136.03,85,4,Maison,204,279000,276000,6.0,6.0,1.8,-38.7,6.433105696,#VALEUR!,#VALEUR!
12,Aveyron,Sanvensa,12259,161109,99,4,Maison,764,279000,276000,6.0,6.0,1.8,-38.7,7.720239091,1627.36,5.69
12,Aveyron,Pradinas,12189,117000,78,4,Maison,448,279000,276000,6.0,6.0,1.8,-38.7,7.720239091,1500,6.18
12,Aveyron,Espalion,12096,187000,71,4,Maison,1571,279000,276000,6.0,6.0,1.8,-38.7,7.388105131,2633.8,3.37
12,Aveyron,Espalion,12096,187000,71,4,Maison,159,279000,276000,6.0,6.0,1.8,-38.7,7.388105131,2633.8,3.37
12,Aveyron,Marcillac-Vallon,12138,220000,121,7,Maison,725,279000,276000,6.0,6.0,1.8,-38.7,6.954201721,1818.18,4.59
12,Aveyron,Asprières,12012,117000,95,4,Maison,403,279000,276000,6.0,6.0,1.8,-38.7,7.251046427,1231.58,7.07
12,Aveyron,Asprières,12012,117000,95,4,Maison,656,279000,276000,6.0,6.0,1.8,-38.7,7.251046427,1231.58,7.07
12,Aveyron,Campouriez,12048,57315,100,3,Maison,87,279000,276000,6.0,6.0,1.8,-38.7,6.433105696,573.15,13.47
12,Aveyron,Salmiech,12255,149000,72,4,Maison,289,279000,276000,6.0,6.0,1.8,-38.7,7.232517236,2069.44,4.19
12,Aveyron,Lescure-Jaoul,12128,108400,120,6,Maison,895,279000,276000,6.0,6.0,1.8,-38.7,7.172616396,903.33,9.53
12,Aveyron,Saint-Sernin-sur-Rance,12248,425000,172,5,Maison,2510,279000,276000,6.0,6.0,1.8,-38.7,6.222967053,2470.93,3.02
12,Aveyron,Entraygues-sur-Truyère,12094,77000,60,3,Maison,581,279000,276000,6.0,6.0,1.8,-38.7,6.433105696,1283.33,6.02
12,Aveyron,Taussac,12277,100000,85,2,Maison,911,279000,276000,6.0,6.0,1.8,-38.7,6.433105696,1176.47,6.56
12,Aveyron,Saint-Chély-d'Aubrac,12214,200000,160,4,Maison,530,279000,276000,6.0,6.0,1.8,-38.7,6.955289592,1250,6.68
12,Aveyron,Taussac,12277,45000,115,3,Maison,200,279000,276000,6.0,6.0,1.8,-38.7,6.433105696,391.3,19.73
12,Aveyron,Vailhourles,12287,190000,109,4,Maison,800,279000,276000,6.0,6.0,1.8,-38.7,7.480764931,1743.12,5.15
12,Aveyron,Sanvensa,12259,154000,80,3,Maison,186,279000,276000,6.0,6.0,1.8,-38.7,7.720239091,1925,4.81
12,Aveyron,Viala-du-Tarn,12296,3785,58,2,Maison,757,279000,276000,6.0,6.0,1.8,-38.7,6.49958587,65.26,119.52
12,Aveyron,Lédergues,12127,34925,150,4,Maison,126,279000,276000,6.0,6.0,1.8,-38.7,6.722185433,232.83,34.65
12,Aveyron,Murols,12166,171200,90,3,Maison,324,279000,276000,6.0,6.0,1.8,-38.7,6.433105696,1902.22,4.06
12,Aveyron,Cassagnes-Bégonhès,12057,128000,72,3,Maison,100,279000,276000,6.0,6.0,1.8,-38.7,6.722185433,1777.78,4.54
12,Aveyron,Verrières,12291,431400,120,4,Maison,397,279000,276000,6.0,6.0,1.8,-38.7,6.40316154,3595,2.14
12,Aveyron,Salles-la-Source,12254,255000,150,5,Maison,1000,279000,276000,6.0,6.0,1.8,-38.7,7.99385581,1700,5.64
12,Aveyron,Salles-la-Source,12254,255000,150,5,Maison,1969,279000,276000,6.0,6.0,1.8,-38.7,7.99385581,1700,5.64
12,Aveyron,Baraqueville,12056,190000,106,5,Maison,354,279000,276000,6.0,6.0,1.8,-38.7,8.070062518,1792.45,5.4
12,Aveyron,Pont-de-Salars,12185,40000,44,2,Maison,61,279000,276000,6.0,6.0,1.8,-38.7,6.49958587,909.09,8.58
12,Aveyron,Mostuéjouls,12160,163610,49,2,Maison,100,279000,276000,6.0,6.0,1.8,-38.7,6.40316154,3338.98,2.3
12,Aveyron,Durenque,12092,90000,70,3,Appartement,254,279000,276000,6.0,6.0,1.8,-38.7,7.590155919,1285.71,7.08
12,Aveyron,Durenque,12092,90000,97,4,Appartement,254,279000,276000,6.0,6.0,1.8,-38.7,7.590155919,927.84,9.82
12,Aveyron,Durenque,12092,90000,90,6,Appartement,254,279000,276000,6.0,6.0,1.8,-38.7,7.590155919,1000,9.11
12,Aveyron,Salmiech,12255,129000,83,4,Maison,74,279000,276000,6.0,6.0,1.8,-38.7,7.232517236,1554.22,5.58
12,Aveyron,Anglars-Saint-Félix,12008,165000,72,3,Maison,1170,279000,276000,6.0,6.0,1.8,-38.7,6.954201721,2291.67,3.64
12,Aveyron,Compolibat,12071,83000,180,10,Maison,250,279000,276000,6.0,6.0,1.8,-38.7,7.720239091,461.11,20.09
12,Aveyron,Cornus,12077,73000,57,3,Maison,859,279000,276000,6.0,6.0,1.8,-38.7,7.523095362,1280.7,7.05
12,Aveyron,Brandonnet,12034,105000,120,4,Maison,1200,279000,276000,6.0,6.0,1.8,-38.7,7.720239091,875,10.59
12,Aveyron,Curières,12088,90000,82,5,Maison,674,279000,276000,6.0,6.0,1.8,-38.7,6.955289592,1097.56,7.6
12,Aveyron,Alrance,12006,57700,72,2,Maison,50,279000,276000,6.0,6.0,1.8,-38.7,6.49958587,801.39,9.73
12,Aveyron,Nant,12168,162000,86,3,Maison,433,279000,276000,6.0,6.0,1.8,-38.7,7.523095362,1883.72,4.79
12,Aveyron,Saint-Félix-de-Lunel,12221,35000,120,4,Maison,97,279000,276000,6.0,6.0,1.8,-38.7,6.433105696,291.67,26.47
12,Aveyron,Calmont,12043,93000,105,4,Maison,160,279000,276000,6.0,6.0,1.8,-38.7,7.232517236,885.71,9.8
12,Aveyron,Valzergues,12289,37000,40,2,Maison,75,279000,276000,6.0,6.0,1.8,-38.7,6.954201721,925,9.02
12,Aveyron,Tauriac-de-Naucelle,12276,327540,116,4,Maison,1162,279000,276000,6.0,6.0,1.8,-38.7,6.722185433,2823.62,2.86
12,Aveyron,Tauriac-de-Naucelle,12276,327540,99,5,Maison,1162,279000,276000,6.0,6.0,1.8,-38.7,6.722185433,3308.48,2.44
12,Aveyron,Tauriac-de-Naucelle,12276,327540,116,4,Maison,1850,279000,276000,6.0,6.0,1.8,-38.7,6.722185433,2823.62,2.86
12,Aveyron,Tauriac-de-Naucelle,12276,327540,99,5,Maison,1850,279000,276000,6.0,6.0,1.8,-38.7,6.722185433,3308.48,2.44
12,Aveyron,Saint-André-de-Najac,12210,18000,42,1,Maison,539,279000,276000,6.0,6.0,1.8,-38.7,7.172616396,428.57,20.08
12,Aveyron,Saint-Symphorien-de-Thénières,12250,55400,25,1,Maison,797,279000,276000,6.0,6.0,1.8,-38.7,6.560372321,2216,3.55
12,Aveyron,Montbazens,12148,145000,65,2,Appartement,95,279000,276000,6.0,6.0,1.8,-38.7,8.189131249,2230.77,4.41
12,Aveyron,Naucelle,12169,361100,200,4,Maison,1500,279000,276000,6.0,6.0,1.8,-38.7,6.722185433,1805.5,4.47
12,Aveyron,Naucelle,12169,361100,200,4,Maison,649,279000,276000,6.0,6.0,1.8,-38.7,6.722185433,1805.5,4.47
12,Aveyron,Naucelle,12169,361100,200,4,Maison,4992,279000,276000,6.0,6.0,1.8,-38.7,6.722185433,1805.5,4.47
12,Aveyron,Mounes-Prohencoux,12192,115750,100,4,Maison,475,279000,276000,6.0,6.0,1.8,-38.7,6.463802359,1157.5,6.7
12,Aveyron,Castelnau-de-Mandailles,12061,80000,120,5,Maison,213,279000,276000,6.0,6.0,1.8,-38.7,6.955289592,666.67,12.52
12,Aveyron,Aubin,12013,95000,110,3,Maison,194,279000,276000,6.0,6.0,1.8,-38.7,6.097852495,863.64,8.47
12,Aveyron,Bertholène,12026,96272.10,120,3,Maison,730,279000,276000,6.0,6.0,1.8,-38.7,6.990159354,#VALEUR!,#VALEUR!
12,Aveyron,Alrance,12006,58500,50,1,Maison,267,279000,276000,6.0,6.0,1.8,-38.7,6.49958587,1170,6.67
12,Aveyron,Saint-Laurent-de-Lévézou,12236,248449,156,4,Maison,226,279000,276000,6.0,6.0,1.8,-38.7,6.40316154,1592.62,4.82
12,Aveyron,Arvieu,12011,145000,90,3,Maison,142,279000,276000,6.0,6.0,1.8,-38.7,7.232517236,1611.11,5.39
12,Aveyron,Sauveterre-de-Rouergue,12262,145000,135,6,Maison,793,279000,276000,6.0,6.0,1.8,-38.7,6.722185433,1074.07,7.51
12,Aveyron,Lédergues,12127,54000,112,4,Maison,77,279000,276000,6.0,6.0,1.8,-38.7,6.722185433,482.14,16.73
12,Aveyron,Sauveterre-de-Rouergue,12262,165000,106,4,Maison,1122,279000,276000,6.0,6.0,1.8,-38.7,6.722185433,1556.6,5.18
12,Aveyron,Tayrac,12278,268000,145,5,Maison,2282,279000,276000,6.0,6.0,1.8,-38.7,7.720239091,1848.28,5.01
12,Aveyron,Auzits,12016,26000,156,4,Maison,460,279000,276000,6.0,6.0,1.8,-38.7,6.433105696,166.67,46.32
12,Aveyron,Rignac,12199,363300,160,4,Maison,755,279000,276000,6.0,6.0,1.8,-38.7,7.304401206,2270.63,3.86
12,Aveyron,Centrès,12065,42020,90,3,Maison,738,279000,276000,6.0,6.0,1.8,-38.7,7.232517236,466.89,18.59
12,Aveyron,Centrès,12065,42020,90,3,Maison,300,279000,276000,6.0,6.0,1.8,-38.7,7.232517236,466.89,18.59
12,Aveyron,Valady,12288,399400,160,7,Maison,940,279000,276000,6.0,6.0,1.8,-38.7,6.954201721,2496.25,3.34
12,Aveyron,Clairvaux-d'Aveyron,12066,33000,121,3,Maison,424,279000,276000,6.0,6.0,1.8,-38.7,7.99385581,272.73,35.17
12,Aveyron,Trémouilles,12283,43900,82,3,Maison,105,279000,276000,6.0,6.0,1.8,-38.7,6.49958587,535.37,14.57
12,Aveyron,Laval-Roquecezière,12125,150000,90,3,Maison,1706,279000,276000,6.0,6.0,1.8,-38.7,6.783651024,1666.67,4.88
12,Aveyron,Mostuéjouls,12160,51000,117,4,Maison,32,279000,276000,6.0,6.0,1.8,-38.7,6.40316154,435.9,17.63
12,Aveyron,Verrières,12291,430000,32,1,Maison,1080,279000,276000,6.0,6.0,1.8,-38.7,6.40316154,13437.5,0.57
12,Aveyron,Verrières,12291,430000,219,7,Maison,1080,279000,276000,6.0,6.0,1.8,-38.7,6.40316154,1963.47,3.91
12,Aveyron,Sébrazac,12265,35000,45,1,Maison,51,279000,276000,6.0,6.0,1.8,-38.7,6.990159354,777.78,10.78
12,Aveyron,Campouriez,12048,131000,60,3,Maison,722,279000,276000,6.0,6.0,1.8,-38.7,6.433105696,2183.33,3.54
12,Aveyron,Campouriez,12048,131000,45,1,Maison,722,279000,276000,6.0,6.0,1.8,-38.7,6.433105696,2911.11,2.65
12,Aveyron,Bozouls,12033,187000,135,4,Maison,722,279000,276000,6.0,6.0,1.8,-38.7,8.085009729,1385.19,7
12,Aveyron,Salles-Courbatiès,12252,45000,22,1,Maison,34,279000,276000,6.0,6.0,1.8,-38.7,6.326577581,2045.45,3.71
12,Aveyron,Salmiech,12255,190000,90,1,Maison,255,279000,276000,6.0,6.0,1.8,-38.7,7.232517236,2111.11,4.11
12,Aveyron,Campagnac,12047,67750,90,4,Maison,95,279000,276000,6.0,6.0,1.8,-38.7,6.40316154,752.78,10.21
12,Aveyron,Lédergues,12127,140000,91,4,Maison,408,279000,276000,6.0,6.0,1.8,-38.7,6.722185433,1538.46,5.24
12,Aveyron,Maleville,12136,98000,61,3,Maison,2254,279000,276000,6.0,6.0,1.8,-38.7,7.720239091,1606.56,5.77
12,Aveyron,Maleville,12136,98000,61,3,Maison,731,279000,276000,6.0,6.0,1.8,-38.7,7.720239091,1606.56,5.77
12,Aveyron,Prades-d'Aubrac,12187,168000,95,4,Maison,468,279000,276000,6.0,6.0,1.8,-38.7,7.28907104,1768.42,4.95
12,Aveyron,Saint-Christophe-Vallon,12215,170000,150,5,Maison,600,279000,276000,6.0,6.0,1.8,-38.7,6.433105696,1133.33,6.81
12,Aveyron,Saint-Christophe-Vallon,12215,170000,150,5,Maison,1202,279000,276000,6.0,6.0,1.8,-38.7,6.433105696,1133.33,6.81
12,Aveyron,Calmont,12043,,126,5,Maison,1672,279000,276000,6.0,6.0,1.8,-38.7,7.232517236,#VALEUR!,#VALEUR!
12,Aveyron,Saint-Affrique,12208,87000,130,6,Maison,204,279000,276000,6.0,6.0,1.8,-38.7,7.14171302,669.23,12.81
12,Aveyron,Naussac,12170,147000,122,4,Maison,368,279000,276000,6.0,6.0,1.8,-38.7,7.251046427,1204.92,7.22
12,Aveyron,Naussac,12170,147000,122,4,Maison,420,279000,276000,6.0,6.0,1.8,-38.7,7.251046427,1204.92,7.22
12,Aveyron,Naussac,12170,147000,122,4,Maison,1235,279000,276000,6.0,6.0,1.8,-38.7,7.251046427,1204.92,7.22
12,Aveyron,Salvagnac-Cajarc,12256,179000,85,2,Maison,79,279000,276000,6.0,6.0,1.8,-38.7,8.324919165,2105.88,4.74
12,Aveyron,Pradinas,12189,116250,77,5,Maison,2290,279000,276000,6.0,6.0,1.8,-38.7,7.720239091,1509.74,6.14
12,Aveyron,Connac,12075,411000,535,12,Maison,715,279000,276000,6.0,6.0,1.8,-38.7,6.49958587,768.22,10.15
12,Aveyron,Cransac,12083,161000,122,5,Maison,578,279000,276000,6.0,6.0,1.8,-38.7,6.097852495,1319.67,5.54
12,Aveyron,Versols-et-Lapeyre,12292,120000,40,1,Maison,40,279000,276000,6.0,6.0,1.8,-38.7,6.222967053,3000,2.49
12,Aveyron,Versols-et-Lapeyre,12292,120000,70,3,Maison,46,279000,276000,6.0,6.0,1.8,-38.7,6.222967053,1714.29,4.36
12,Aveyron,Compeyre,12070,223000,148,5,Maison,1000,279000,276000,6.0,6.0,1.8,-38.7,6.40316154,1506.76,5.1
12,Aveyron,Ayssènes,12017,1250,32,1,Maison,30,279000,276000,6.0,6.0,1.8,-38.7,6.49958587,39.06,199.67
12,Aveyron,Mélagues,12143,55000,58,3,Maison,1600,279000,276000,6.0,6.0,1.8,-38.7,6.463802359,948.28,8.18
12,Aveyron,Ols-et-Rinhodes,12175,148900,116,4,Maison,170,279000,276000,6.0,6.0,1.8,-38.7,8.286271025,1283.62,7.75
12,Aveyron,Ols-et-Rinhodes,12175,148900,10,1,Maison,170,279000,276000,6.0,6.0,1.8,-38.7,8.286271025,14890,0.67
12,Aveyron,Ols-et-Rinhodes,12175,148900,116,4,Maison,1314,279000,276000,6.0,6.0,1.8,-38.7,8.286271025,1283.62,7.75
12,Aveyron,Ols-et-Rinhodes,12175,148900,10,1,Maison,1314,279000,276000,6.0,6.0,1.8,-38.7,8.286271025,14890,0.67
12,Aveyron,Ols-et-Rinhodes,12175,148900,10,1,Maison,710,279000,276000,6.0,6.0,1.8,-38.7,8.286271025,14890,0.67
12,Aveyron,Ols-et-Rinhodes,12175,148900,116,4,Maison,710,279000,276000,6.0,6.0,1.8,-38.7,8.286271025,1283.62,7.75
12,Aveyron,Conques-en-Rouergue,12076,150000,65,4,Maison,450,279000,276000,6.0,6.0,1.8,-38.7,6.433105696,2307.69,3.35
12,Aveyron,Anglars-Saint-Félix,12008,279000,113,3,Maison,35,279000,276000,6.0,6.0,1.8,-38.7,6.954201721,2469.03,3.38
12,Aveyron,Sénergues,12268,55000,105,3,Maison,107,279000,276000,6.0,6.0,1.8,-38.7,6.954201721,523.81,15.93
12,Aveyron,Salvagnac-Cajarc,12256,151650,150,5,Maison,602,279000,276000,6.0,6.0,1.8,-38.7,8.324919165,1011,9.88
12,Aveyron,Saint-Igest,12227,40000,75,4,Maison,120,279000,276000,6.0,6.0,1.8,-38.7,6.326577581,533.33,14.23
12,Aveyron,Olemps,12174,128000,90,4,Maison,380,279000,276000,6.0,6.0,1.8,-38.7,7.99385581,1422.22,6.74
12,Aveyron,Baraqueville,12056,118300,125,4,Maison,67,279000,276000,6.0,6.0,1.8,-38.7,8.070062518,946.4,10.23
12,Aveyron,Prades-d'Aubrac,12187,60000,84,2,Maison,179,279000,276000,6.0,6.0,1.8,-38.7,7.28907104,714.29,12.25
12,Aveyron,Lédergues,12127,254000,139,4,Maison,867,279000,276000,6.0,6.0,1.8,-38.7,6.722185433,1827.34,4.41
12,Aveyron,Roussennac,12206,30000,110,4,Maison,111,279000,276000,6.0,6.0,1.8,-38.7,6.954201721,272.73,30.6
12,Aveyron,Ambeyrac,12007,132000,90,2,Maison,270,279000,276000,6.0,6.0,1.8,-38.7,6.326577581,1466.67,5.18
12,Aveyron,Onet-le-Château,12176,205900,78,3,Maison,1071,279000,276000,6.0,6.0,1.8,-38.7,8.770181067,2639.74,3.99
12,Aveyron,Gaillac-d'Aveyron,12107,245000,124,5,Maison,533,279000,276000,6.0,6.0,1.8,-38.7,6.40316154,1975.81,3.89
12,Aveyron,Privezac,12191,246300,128,5,Maison,1350,279000,276000,6.0,6.0,1.8,-38.7,6.954201721,1924.22,4.34
12,Aveyron,Privezac,12191,246300,128,5,Maison,500,279000,276000,6.0,6.0,1.8,-38.7,6.954201721,1924.22,4.34
12,Aveyron,Lunac,12135,97500,166,4,Maison,125,279000,276000,6.0,6.0,1.8,-38.7,7.172616396,587.35,14.65
12,Aveyron,Salles-la-Source,12254,76600,110,6,Maison,130,279000,276000,6.0,6.0,1.8,-38.7,7.99385581,696.36,13.78
12,Aveyron,Salles-la-Source,12254,76600,45,3,Maison,81,279000,276000,6.0,6.0,1.8,-38.7,7.99385581,1702.22,5.64
12,Aveyron,Prades-d'Aubrac,12187,25000,60,3,Maison,72,279000,276000,6.0,6.0,1.8,-38.7,7.28907104,416.67,20.99
12,Aveyron,Mostuéjouls,12160,75000,135,5,Maison,114,279000,276000,6.0,6.0,1.8,-38.7,6.40316154,555.56,13.83
12,Aveyron,Lédergues,12127,41000,50,2,Maison,49,279000,276000,6.0,6.0,1.8,-38.7,6.722185433,820,9.84
12,Aveyron,Lescure-Jaoul,12128,208000,146,6,Maison,2335,279000,276000,6.0,6.0,1.8,-38.7,7.172616396,1424.66,6.04
12,Aveyron,Entraygues-sur-Truyère,12094,120060,140,5,Maison,617,279000,276000,6.0,6.0,1.8,-38.7,6.433105696,857.57,9
12,Aveyron,Sauveterre-de-Rouergue,12262,178400,86,3,Maison,600,279000,276000,6.0,6.0,1.8,-38.7,6.722185433,2074.42,3.89
12,Aveyron,Sénergues,12268,10000,200,4,Maison,299,279000,276000,6.0,6.0,1.8,-38.7,6.954201721,50,166.9
12,Aveyron,Gabriac,12106,100000,80,2,Maison,724,279000,276000,6.0,6.0,1.8,-38.7,6.990159354,1250,6.71
12,Aveyron,Saint-Rémy,12242,102000,90,5,Maison,870,279000,276000,6.0,6.0,1.8,-38.7,7.720239091,1133.33,8.17
12,Aveyron,Saint-Rémy,12242,102000,90,5,Maison,1000,279000,276000,6.0,6.0,1.8,-38.7,7.720239091,1133.33,8.17
12,Aveyron,Savignac,12263,75000,104,2,Maison,192,279000,276000,6.0,6.0,1.8,-38.7,7.480764931,721.15,12.45
12,Aveyron,Prades-d'Aubrac,12187,160000,110,44,Maison,670,279000,276000,6.0,6.0,1.8,-38.7,7.28907104,1454.55,6.01
12,Aveyron,Centrès,12065,36000,70,2,Maison,403,279000,276000,6.0,6.0,1.8,-38.7,7.232517236,514.29,16.88
12,Aveyron,Pradinas,12189,229000,160,6,Maison,840,279000,276000,6.0,6.0,1.8,-38.7,7.720239091,1431.25,6.47
12,Aveyron,Coubisou,12079,182150,99,3,Maison,300,279000,276000,6.0,6.0,1.8,-38.7,6.560372321,1839.9,4.28
12,Aveyron,Peyreleau,12180,200000,197,8,Maison,299,279000,276000,6.0,6.0,1.8,-38.7,6.40316154,1015.23,7.57
12,Aveyron,Arques,12010,109000,83,4,Maison,414,279000,276000,6.0,6.0,1.8,-38.7,6.40316154,1313.25,5.85
12,Aveyron,Saint-Christophe-Vallon,12215,136150,80,4,Maison,350,279000,276000,6.0,6.0,1.8,-38.7,6.433105696,1701.88,4.54
12,Aveyron,Toulonjac,12281,90000,65,4,Maison,812,279000,276000,6.0,6.0,1.8,-38.7,6.326577581,1384.62,5.48
12,Aveyron,Toulonjac,12281,90000,65,4,Maison,1900,279000,276000,6.0,6.0,1.8,-38.7,6.326577581,1384.62,5.48
12,Aveyron,Martiel,12140,190000,116,4,Maison,3526,279000,276000,6.0,6.0,1.8,-38.7,8.286271025,1637.93,6.07
12,Aveyron,Martiel,12140,190000,116,4,Maison,500,279000,276000,6.0,6.0,1.8,-38.7,8.286271025,1637.93,6.07
